,day1_aBb_1.counts.txt,day1_aBb_2.counts.txt,day1_aBb_3.counts.txt,day1_aBb_4.counts.txt,day2_aBb_1.counts.txt,day2_aBb_2.counts.txt,day2_aBb_3.counts.txt,day2_aBb_4.counts.txt,day3_aBb_1.counts.txt,day3_aBb_2.counts.txt,day3_aBb_3.counts.txt,day3_aBb_4.counts.txt,day4_aBb_1.counts.txt,day4_aBb_2.counts.txt,day4_aBb_3.counts.txt,day4_aBb_4.counts.txt
BB_O13,4.51111726437916,10.5674346835598,8.07615845634209,4.93462452581719,25.8803635280252,6.68612740630088,11.8736120635401,3.46319520158737,19.1339680716435,14.6917281786458,31.835445816046,5.85076123020809,7.2295512313048,7.16216724235029,8.37669694121204,34.0964285237575
BB_O14,2.25555863218958,4.13508313704515,0,0,0,2.78588641929203,0,0,2.94368739563746,0,0,0,2.89182049252192,0,12.5650454118181,0
BB_O15,89.4704924101866,78.5665796038578,130.564561710864,93.7578659905266,103.521454112101,49.0316009795398,97.5332419505079,144.29980006614,164.846494155698,76.7234693773724,237.928068730449,140.418269524994,156.158306596184,98.4797995823166,83.7669694121204,146.967364326541
BB_O16,29.3222622184645,17.9186935938623,22.8824489596359,9.86924905163438,54.9957724970536,22.8442686381947,19.5066483901016,17.3159760079368,38.267936143287,40.8103560517938,42.4472610880613,17.5522836906243,33.2559356640021,12.533792674113,20.9417423530301,21.1633004630219
BB_O17,53.3815542951534,35.3779335058307,14.8062905032938,28.6208222497397,83.0328329857476,28.9732187606371,44.1019876645775,38.095147217461,54.4582168192931,42.4427702938656,75.3997400906352,25.7433494129156,86.7546147756575,37.601378022339,34.9029039217168,64.665640303678
BB_O18,4.51111726437916,25.2699525041648,28.2665545971973,10.8561739567978,21.5669696066877,21.7299140704779,9.32926662135293,14.429980006614,7.35921848909366,19.588970904861,30.1598960362541,33.9344151352069,31.8100254177411,26.8581271588136,18.1495100392927,37.6236452675944
BB_O19,40.6000553794124,33.999572460149,45.7648979192719,20.7254230084322,38.8205452920378,35.659346166938,43.2538725171818,31.1687568142863,60.345591610568,26.118627873148,41.8887444947974,42.1254808574982,15.9050127088705,26.8581271588136,30.7145554511108,17.6360837191849
BB_O20,89.4704924101866,77.64767224007,109.028139160618,75.9932176975847,194.102726460189,73.5474014693097,100.925702540091,75.035896034393,76.5358722865741,94.6800260401616,99.4159536009857,150.949639739369,144.591024626096,127.128468551718,110.293176392625,146.967364326541
BB_O21,27.0667035862749,39.053562960982,20.1903961408552,22.6992728187591,59.3091664183911,23.4014459220531,22.8991089796845,28.2827608129635,51.5145294236556,47.3400130200808,67.0219911916758,43.2956331035398,53.4986791116555,32.2297525905763,27.9223231373735,37.6236452675944
BB_O22,96.2371683067554,120.376864656203,111.720191979399,98.6924905163438,112.148241954776,114.778520474832,111.951199456235,105.05025444815,122.163026918955,97.9448545243051,160.294262266758,126.376442572495,137.361473394791,100.270341392904,136.81938337313,162.251970216501
BB_O23,13.5333517931375,13.7836104568172,14.8062905032938,27.6338973445763,10.7834848033438,15.6009639480354,19.5066483901016,10.9667848050267,20.6058117694622,31.0158705993633,16.196981204655,16.3821314445826,17.3509229551315,8.95270905293787,12.5650454118181,12.9331280607356
BB_O24,22.5555863218958,39.9724703247698,47.1109243286622,21.7123479135956,22.6453180870221,40.6739417216637,28.8359150114545,27.7055616126989,22.077655467281,52.2372557462961,34.0695121891018,49.1463943337479,34.701845910263,64.4595051811527,37.6951362354542,68.1928570475149
BB_O25,12.7814989157409,5.51344418272687,2.6920528187807,19.7384981032688,4.31339392133754,16.7153185157522,33.0764907484331,11.5439840052912,11.7747495825499,27.7510421152198,12.8458816450712,33.9344151352069,2.89182049252192,17.9054181058757,13.9611615686867,21.1633004630219
BB_O26,33.8333794828437,31.2428503687856,40.3807922817105,32.5685218703935,20.4886211263533,50.1459555472566,43.2538725171818,25.9739640119053,88.3106218691239,65.2965696828701,29.6013794429901,15.211979198541,82.4168840368747,48.3446288858645,46.0718331766662,34.0964285237575
BB_O27,602.234154794618,493.453254354054,585.521488084802,425.364634125442,700.92651221735,625.710089772991,658.985469526475,588.165985069588,482.764732884544,538.696699883678,584.208356554107,597.947797727266,521.973598900206,589.088255683312,502.601816472722,492.634605222565
BB_O28,151.122428356702,161.268242344761,183.059591677087,173.698783308765,263.11702920159,316.476697231575,268.852501724444,299.566384937307,482.764732884544,267.715935699767,330.641823212267,305.409736216862,429.435343139505,356.317820306927,544.485301178782,352.721674383698
BB_O29,30.0741150958611,20.6754156852257,33.6506602347587,8.88232414647094,40.9772422527066,37.3308780185132,22.0509938322887,45.5987368209003,88.3106218691239,75.0910551353006,60.8783086657722,83.0808094689548,82.4168840368747,46.5540870752769,103.312595608282,58.7869457306163
BB_O30,197.737306755286,146.565724524156,109.028139160618,108.561739567978,180.084196215842,150.995043925628,197.610829343203,173.159760079368,225.192085766266,208.949022985184,215.58740499989,193.075120596867,397.625317721764,444.054369025718,439.776589413632,435.023398406561
BB_O31,150.370575479305,168.160047573169,166.907274764403,192.45035650687,211.356302145539,126.479243435858,120.432350930192,174.891357680162,164.846494155698,190.992466322395,183.19344259058,172.012380168118,266.047485312016,392.128656518679,261.073721334442,237.49926075169
BB_O32,293.974475062042,258.212969224375,292.087730837706,367.136064720799,318.112801698643,250.172600452425,164.53433859477,280.518811328577,231.079460557541,300.364220541202,266.970931580175,276.155930065822,478.596291512377,377.804322033978,336.46399380535,366.830541359046
BB_O33,129.318694912203,92.350190060675,98.2599278854955,95.7317158008535,143.420347884473,66.8612740630088,114.495544898422,124.097828056881,133.937776501505,115.901411187094,144.655797655367,79.57035273083,157.604216842445,127.128468551718,131.234918745655,161.076231301889
BB_O34,42.855614011602,74.4314964668127,39.0347658723201,25.6600475342494,65.7792573003974,43.4598281409557,55.1274845807219,58.8743184269853,82.423247077849,29.3834563572915,68.1390243782037,47.9762420877063,75.1873328055699,69.8311306129154,71.2019240003023,70.5443348767396
BB_O36,73.6815819848596,70.2964133297675,74.0314525164692,68.0978184562772,112.148241954776,61.8466785082831,103.470047982278,133.333015261114,216.361023579354,109.371754218807,256.35911630816,127.546594818536,219.778357431666,277.533980641074,300.164973726765,248.080910983201
BB_O37,15.7889104253271,20.6754156852257,26.920528187807,9.86924905163438,19.4102726460189,9.47201382559291,18.6585332427059,23.665167210847,23.5494991650997,17.9565566627893,39.6546781217415,15.211979198541,31.8100254177411,46.5540870752769,40.4873685491915,31.7449506945328
BB_O38,16.5407633027236,15.1619715024989,0,5.92154943098063,105.67815107277,28.4160414767787,39.8614119275989,26.5511632121698,55.9300605171118,0,94.947820854874,42.1254808574982,102.659627484528,3.58108362117515,65.6174593728276,72.8958127059642
BB_O39,92.4779039197727,86.3772921960542,48.4569507380526,56.254719594316,315.956104737974,132.608193558301,148.420150794251,230.30248090556,404.757016900151,192.624880564467,385.9349659454,314.770954185195,1162.51183799381,866.622236324386,1250.92007655433,671.346920243638
BB_O40,668.397208005512,667.126746109951,598.981752178705,817.173821475327,1863.38617401782,1299.89460324166,1390.06072658159,1553.24304791193,3681.08108824465,1674.85701236562,2872.45083915657,2278.28642304303,6928.80190008252,6019.80156719542,7628.37868113043,4774.67573224066
BB_O42,21.8037334444993,7.81071259219639,13.4602640939035,19.7384981032688,8.62678784267507,15.6009639480354,20.3547635374973,31.7459560145509,47.0989983301994,26.118627873148,50.2664933937568,70.209134762497,43.3773073878288,17.9054181058757,53.0524139610096,30.5692117799205
BB_O43,41.3519082568089,45.9453681893905,86.1456902009823,45.3985456375181,85.1895299464163,59.0607920889911,72.0897875286363,77.3446928354512,129.522245408048,66.9289839249418,101.650019974042,78.4002004847884,157.604216842445,78.7838396658532,107.500944078888,137.561453009642
BB_O44,133.829812176582,101.539263698553,74.0314525164692,111.522514283468,181.162544696176,104.74932936538,136.546538730711,120.057433655029,158.959119364423,145.284867544386,295.455277836637,124.036138080411,240.021100879319,239.932602618735,219.190236628382,306.867856713817
BB_L01,101.500138448531,123.133586747567,92.8758222479341,54.2808697839891,79.7977875447444,61.8466785082831,66.1529814968662,82.5394856378323,95.6698403582176,96.3124402822334,142.980247875575,65.5285257783306,147.482845118618,91.3176323399663,111.689292549494,112.870935802783
BB_L02,51.1259956629638,36.7562945515124,28.2665545971973,51.3200950684988,38.8205452920378,35.659346166938,35.6208361906203,26.5511632121698,33.8524050498308,26.118627873148,65.3464414118839,19.8925881827075,73.7414225593089,10.7432508635254,32.1106716079795,22.3390393776342
BB_L03,51.8778485403603,57.4317102367382,65.9552940601271,29.6077471549031,56.074120977388,28.9732187606371,27.9877998640588,44.4443384203712,19.1339680716435,55.5020842304396,90.4796881087623,28.0836539049988,53.4986791116555,35.8108362117515,32.1106716079795,52.9082511575547
BB_L04,42.1037611342055,41.8102850523454,53.841056375614,37.5031463962106,44.2122876937097,39.0024098700885,40.7095270749946,50.2163304230168,47.0989983301994,39.1779418097221,79.309356243483,21.0627404287491,86.7546147756575,21.4865017270509,29.3184392942421,51.7325122429424
BB_L05,28.570409341068,36.7562945515124,32.3046338253684,17.7646482929419,0,10.0291911094513,22.0509938322887,39.8267448182547,32.3805613520121,40.8103560517938,73.1656737175794,22.2328926747907,72.295512313048,17.9054181058757,22.3378585098988,35.2721674383698
BB_L06,66.1630532108943,59.2695249643138,79.4155581540306,40.463921111701,72.2493481824037,48.4744236956814,45.7982179593689,76.7674936351867,85.3669344734865,81.6207121035876,99.4159536009857,54.997155563956,93.9841660069623,57.2973379388024,67.0135755296963,65.8413792182903
BB_L07,38.3444967472228,20.2159620033318,5.3841056375614,40.463921111701,33.4288028903659,20.0583822189026,39.8614119275989,35.7863504164028,25.0213428629184,37.5455275676503,21.2236305440307,47.9762420877063,30.3641151714801,7.16216724235029,43.2796008629289,31.7449506945328
BB_L08,15.0370575479305,11.9457957292415,13.4602640939035,16.7777233877784,10.7834848033438,18.9440276511858,12.7217272109358,19.6247728089951,19.1339680716435,14.6917281786458,13.4043982383352,7.0209134762497,26.0263844326973,10.7432508635254,13.9611615686867,22.3390393776342
BB_L09,18.7963219349132,12.4052494111354,9.42218486573244,5.92154943098063,35.5854998510347,0,8.48115147395721,13.8527808063495,0,14.6917281786458,18.4310475777108,0,14.4591024626096,8.95270905293787,13.9611615686867,10.5816502315109
BB_L10,27.0667035862749,10.1079810016659,26.920528187807,29.6077471549031,30.1937574493627,18.3868503673274,11.8736120635401,23.665167210847,30.9087176541934,19.588970904861,48.5909436139649,8.19106572229132,23.1345639401753,21.4865017270509,19.5456261961614,31.7449506945328
BB_L11,44.3593197663951,69.3775059659797,59.2251620131753,54.2808697839891,92.737969308757,39.5595871539469,40.7095270749946,66.3779080304245,63.2892790062055,71.8262266511571,103.325569753833,69.0389825164554,86.7546147756575,50.1351706964521,69.8058078434337,79.9502461936382
BB_L12,10.5259402835514,14.2430641387111,8.07615845634209,9.86924905163438,0,0,6.78492117916577,11.5439840052912,0,9.79448545243051,18.9895641709748,11.7015224604162,15.9050127088705,14.3243344847006,11.1689292549494,12.9331280607356
BB_L13,9.77408740615484,6.89180522840858,4.03807922817105,4.93462452581719,0,0,5.08869088437433,3.46319520158737,0,0,3.90961615284775,3.51045673812485,2.89182049252192,8.95270905293787,5.58446462747469,1.17573891461233
BB_L14,0,0,0,0,0,2.22870913543363,2.54434544218716,0,2.94368739563746,6.52965696828701,2.23406637305586,1.17015224604162,0,1.79054181058757,1.39611615686867,0
BB_L15,103.755697080721,85.9178385141603,195.173829361601,86.8493916543825,276.057210965602,59.0607920889911,99.2294722452993,146.608596867199,141.296994990598,145.284867544386,269.204997953231,101.803245405621,242.912921371841,66.2500469917402,124.254337961312,175.185098277237
BB_L16,24.0592920766888,28.4861282774221,24.2284753690263,9.86924905163438,35.5854998510347,18.3868503673274,26.2915695692673,42.135541619313,41.2116235389245,47.3400130200808,40.2131947150055,18.7224359366659,24.5804741864363,23.2770435376385,36.2990200785855,24.6905172068589
BB_L17,94.7334625519623,59.2695249643138,118.450324026351,79.9409173182385,188.710984058517,64.6325649275752,126.369156961962,79.6534896365095,181.036774831704,86.5179548298029,162.528328639814,53.8270033179144,101.213717238267,98.4797995823166,136.81938337313,114.046674717396
BB_L18,8.27038165136179,11.9457957292415,13.4602640939035,10.8561739567978,23.7236665673564,11.7007229610265,11.8736120635401,19.0475736087305,5.88737479127493,9.79448545243051,16.7554977979189,12.8716747064578,18.7968332013925,12.533792674113,16.7533938824241,16.4603448045726
BB_L19,115.785343119065,104.295985789917,133.256614529645,145.077961059025,73.3276966627381,117.007229610265,100.925702540091,116.594238453441,136.881463897142,109.371754218807,124.549200297864,118.185376850203,85.3087045293966,100.270341392904,113.085408706363,89.3561575105368
BB_L20,205.255835529252,183.322019075668,184.405618086478,206.267305179159,140.18530244347,161.581412318938,261.219465397882,206.637313694713,269.347396700828,142.020039060242,285.96049575115,260.943950867281,176.401050043837,232.770435376385,159.157241883029,185.766748508748
BB_L21,54.8852600499464,32.6212114144673,47.1109243286622,44.4116207323547,39.8988937723722,37.8880553023716,49.1906785489518,55.4111232253979,67.7048100996617,83.2531263456594,75.3997400906352,51.4866988258312,39.0395766490459,30.4392107799888,32.1106716079795,22.3390393776342
BB_L22,96.2371683067554,120.376864656203,111.720191979399,98.6924905163438,112.148241954776,114.778520474832,111.951199456235,105.05025444815,122.163026918955,97.9448545243051,160.294262266758,126.376442572495,137.361473394791,100.270341392904,136.81938337313,162.251970216501
BB_L23,13.5333517931375,13.7836104568172,14.8062905032938,27.6338973445763,10.7834848033438,15.6009639480354,19.5066483901016,10.9667848050267,20.6058117694622,31.0158705993633,16.196981204655,16.3821314445826,17.3509229551315,8.95270905293787,12.5650454118181,12.9331280607356
BB_L24,19.5481748123097,13.7836104568172,16.1523169126842,16.7777233877784,9.70513632300946,18.9440276511858,11.8736120635401,23.0879680105825,17.6621243738248,16.3241424207175,15.079948018127,2.34030449208323,21.6886536939144,17.9054181058757,11.1689292549494,12.9331280607356
BB_L25,54.8852600499464,78.1071259219639,40.3807922817105,39.4769962065375,42.055590733041,46.8028918441062,52.5831391385347,42.135541619313,114.803808429861,66.9289839249418,56.9686925129244,46.8060898416647,41.9313971415678,25.067585348226,26.5262069805048,49.3810344137177
BB_L26,33.0815266054472,71.6747743754493,67.3013204695174,21.7123479135956,69.0143027414006,26.7445096252035,29.6840301588502,35.7863504164028,55.9300605171118,40.8103560517938,70.3730907512596,43.2956331035398,52.0527688653945,44.7635452646893,68.409691686565,62.3141624744533
BB_L27,415.774641200279,356.995510831565,398.423817179543,359.240665479491,569.367997616555,628.495976192283,650.504318052518,683.981052313505,398.869642108876,599.096026840333,474.73910427437,537.099880933102,339.788907871325,331.250234958701,534.712488080702,386.818102907455
BB_L28,154.881692743684,139.673919295747,145.370852214158,126.32638786092,258.803635280252,263.544855265026,295.144071293711,238.960468909528,288.481364772472,241.597307826619,180.959376217525,251.582732898948,381.720305012893,343.784027632814,427.211544001814,271.595689275447
BB_L29,58.6445244369291,62.945154419465,48.4569507380526,0,45.2906361740441,74.1045787531681,58.5199451703047,127.561023258468,88.3106218691239,21.2213851469328,123.9906837046,114.674920112078,229.899729155492,179.054181058757,378.34747851141,134.034236265805
BB_L30,157.137251375874,148.862992933625,139.986746576596,112.509439188632,200.572817342195,110.878279487823,150.116381089043,132.755816060849,223.720242068447,140.387624818171,185.9860255569,221.158774501866,384.612125505415,429.730034541018,428.607660158683,363.303324615209
BB_L31,155.633545621081,175.511306483472,153.4470106705,198.371905937851,164.987317491161,178.853908118549,160.293762857791,160.461377673548,173.67755634261,226.905579647974,173.698660505093,125.206290326453,185.076511521403,338.412402201051,280.619347530603,221.038915947117
BB_L32,170.670603169011,143.349548750899,180.367538858307,118.430988619613,223.218135429217,87.4768335657698,139.938999320294,130.447019259791,158.959119364423,194.257294806539,164.203878419606,138.077965032911,192.306062752708,189.797431922283,196.852378118483,149.318842155765
BB_L34,71.42602335267,86.3772921960542,57.879135603785,40.463921111701,62.5442118593943,89.7055427012035,119.584235782797,96.9694656444463,100.085371451674,97.9448545243051,70.9316073445235,112.334615619995,91.0923455144404,134.290635794068,80.974737098383,82.3017240228629
BB_L35,320.28932577092,236.159192493467,219.402304730627,238.835827049552,415.164164928738,268.002273535894,286.662919819754,234.920074507676,179.564931133885,215.478679953471,219.497021152738,270.305168835614,241.46701112558,270.371813398724,321.106716079795,258.662561214712
BB_L36,65.4112003334978,104.295985789917,98.2599278854955,27.6338973445763,142.341999404139,104.74932936538,146.72392049946,168.542166477252,145.712526084054,200.786951774826,317.237424973932,163.821314445826,344.126638610108,275.743438830486,256.885372863836,198.699876569483
BB_L37,15.7889104253271,20.6754156852257,26.920528187807,9.86924905163438,19.4102726460189,9.47201382559291,18.6585332427059,23.665167210847,23.5494991650997,17.9565566627893,39.6546781217415,15.211979198541,31.8100254177411,46.5540870752769,40.4873685491915,31.7449506945328
BB_L38,3.00741150958611,17.9186935938623,36.3427130535394,2.96077471549031,28.037060488694,12.8150775287434,20.3547635374973,45.5987368209003,117.747495825499,35.9131133255786,99.9744701942497,24.573197166874,92.5382557607014,62.6689633705651,72.598040157171,62.3141624744533
BB_L39,0,235.699738811574,0,350.358341333021,104.599802592435,206.712772311469,297.688416735898,133.333015261114,325.27745721794,783.558836194441,203.858556541347,270.305168835614,529.203150131511,562.230128524498,0,641.95344737833
BB_L40,1433.78343719518,1641.62800540692,1652.92043073135,1637.30841766614,1936.71387068055,1105.43973117508,1585.1272104826,1712.55002718495,2709.66424768429,2047.04745955798,2323.98754457136,2091.06206367637,2972.79146631253,3380.54293838934,3356.26324111229,2378.51982426074
BB_L41,60.1482301917221,65.2424228289346,25.5745017784166,8.88232414647094,48.5256816150473,36.7737007346548,33.9246058958288,67.5323064309537,54.4582168192931,63.6641554407983,69.2560575647316,63.1882212862473,52.0527688653945,60.8784215599775,41.8834847060602,41.1508620114314
BB_L42,36.0889381150333,40.8913776885576,52.4950299662236,28.6208222497397,48.5256816150473,10.0291911094513,52.5831391385347,72.7270992333347,51.5145294236556,31.0158705993633,109.469252279737,54.997155563956,124.348281178442,71.6216724235029,60.0329947453529,78.7745072790259
BB_L43,36.0889381150333,110.728337336431,154.79303707989,53.2939448788257,117.539984356448,61.8466785082831,71.2416723812405,173.736959279633,175.149400040429,101.209683008449,160.294262266758,135.737660540828,229.899729155492,121.756843119955,72.598040157171,231.620566178628
BB_N01,131.574253544392,159.430427617185,179.021512448916,90.7970912750363,111.069893474442,110.321102203965,62.7605209072833,94.0834696431235,120.691183221136,142.020039060242,199.390423795235,122.86598583437,130.131922163486,175.473097437582,146.592196471211,179.888053935686
BB_N02,54.8852600499464,80.8638480133274,76.7235053352499,35.5292965858838,54.9957724970536,67.9756286307256,51.735023991139,49.6391312227523,41.2116235389245,44.0751845359373,82.1019392098028,45.6359375956231,28.9182049252192,44.7635452646893,60.0329947453529,57.611206816004
BB_N03,84.2075222684109,101.079810016659,63.2632412413464,51.3200950684988,115.383287395779,40.1167644378053,58.5199451703047,94.6606688433881,63.2892790062055,53.8696699883678,90.4796881087623,77.2300482387467,108.443268469572,42.9730034541018,50.2601816472722,83.4774629374752
BB_N04,121.800166138237,84.5394774684786,118.450324026351,110.535589378305,142.341999404139,53.489019250407,74.6341329708234,57.7199200264561,64.7611227040242,102.84209725052,109.469252279737,72.5494392545803,104.105537730789,35.8108362117515,78.1825047846457,44.6780787552684
BB_N05,62.4037888239117,51.4588123721174,80.7615845634209,54.2808697839891,106.756499553104,61.8466785082831,44.9501028119732,72.7270992333347,64.7611227040242,29.3834563572915,59.2027588859803,44.4657853495815,75.1873328055699,59.0878797493899,39.0912523923229,51.7325122429424
BB_N06,111.274225854686,141.511734023323,139.986746576596,151.986435395169,47.4473331347129,117.564406894124,105.166278277069,115.439840052912,116.27565212768,71.8262266511571,127.900299857448,97.1226364214542,121.456460685921,68.0405888023278,93.5397825102011,105.816502315109
BB_N07,27.0667035862749,44.5670071437088,40.3807922817105,23.6861977239225,52.8390755363848,18.3868503673274,30.532145306246,36.9407488169319,41.2116235389245,53.8696699883678,62.553858445564,7.0209134762497,56.3904996041774,26.8581271588136,40.4873685491915,30.5692117799205
BB_N08,8.27038165136179,8.2701662740903,10.7682112751228,22.6992728187591,12.9401817640126,20.615559502761,0,2.30879680105825,20.6058117694622,1.63241424207175,21.2236305440307,4.68060898416647,21.6886536939144,10.7432508635254,2.79223231373735,0
BB_N09,6.76667589656874,10.5674346835598,24.2284753690263,16.7777233877784,26.9587120083596,11.7007229610265,20.3547635374973,21.3563704097888,20.6058117694622,31.0158705993633,22.8991803238226,1.17015224604162,8.67546147756575,16.1148762952882,29.3184392942421,9.40591131689861
BB_N10,24.8111449540854,16.5403325481806,0,18.7515731981053,23.7236665673564,19.5012049350442,19.5066483901016,13.2755816060849,17.6621243738248,21.2213851469328,38.5376449352136,24.573197166874,39.0395766490459,7.16216724235029,19.5456261961614,10.5816502315109
BB_N11,80.4482578814283,55.5938955091626,100.951980704276,92.7709410853632,94.8946662694258,72.4330469015929,53.4312542859304,83.1166848380968,103.029058847311,84.8855405877311,187.103058743428,63.1882212862473,125.794191424703,59.0878797493899,75.3902724709084,157.549014558052
BB_N12,6.76667589656874,8.2701662740903,29.6125810065877,28.6208222497397,83.0328329857476,17.829673083469,10.1773817687487,28.2827608129635,8.83106218691239,9.79448545243051,11.7288484585433,11.7015224604162,24.5804741864363,10.7432508635254,11.1689292549494,0
BB_N13,10.5259402835514,8.7296199559842,26.920528187807,6.90847433614407,8.62678784267507,1.11435456771681,0.848115147395721,12.1211832055558,22.077655467281,4.89724272621526,25.1332466968784,21.0627404287491,8.67546147756575,7.16216724235029,15.3572777255554,7.05443348767396
BB_N14,0,4.13508313704515,0,0.986924905163438,0,2.22870913543363,0,0,0,3.2648284841435,0.558516593263965,0,0,1.79054181058757,0,0
BB_N15,113.529784486875,68.9180522840858,114.41224479818,87.836316559546,98.1297117104289,47.3600691279646,67.8492117916577,156.998182471961,157.487275666604,120.79865391331,212.794822033571,156.800400969577,183.630601275142,136.081177604656,82.3708532552517,134.034236265805
BB_N16,53.3815542951534,39.053562960982,34.9966866441491,23.6861977239225,51.7607270560504,32.3162824637876,34.7727210432246,51.370728823546,41.2116235389245,22.8537993890045,56.9686925129244,25.7433494129156,59.2823200966993,44.7635452646893,26.5262069805048,43.5023398406561
BB_N17,73.6815819848596,77.64767224007,74.0314525164692,26.6469724394128,88.4245753874195,59.0607920889911,96.6851268031122,111.976644851325,85.3669344734865,146.917281786458,170.347560945509,118.185376850203,159.050127088705,111.01359225643,108.897060235757,172.833620448012
BB_N18,27.0667035862749,20.2159620033318,22.8824489596359,10.8561739567978,17.2535756853501,7.80048197401769,13.5698423583315,19.0475736087305,7.35921848909366,26.118627873148,37.9791283419496,21.0627404287491,50.6068586191336,10.7432508635254,8.37669694121204,24.6905172068589
BB_N19,51.1259956629638,45.4859145074966,16.1523169126842,41.4508460168644,64.700908820063,50.1459555472566,46.6463331067647,51.9479280238105,27.9650302585559,45.7075987780091,44.6813274611172,65.5285257783306,50.6068586191336,57.2973379388024,58.6368785884843,45.8538176698807
BB_N20,141.348340950547,122.674133065673,150.754957851719,143.104111248699,142.341999404139,160.467057751221,121.280466077588,153.534987270373,172.205712644792,153.446938754745,160.852778860022,162.651162199785,147.482845118618,148.614970278769,153.572777255554,146.967364326541
BB_N21,24.8111449540854,35.8373871877246,76.7235053352499,92.7709410853632,91.6596208284226,28.4160414767787,32.2283756010374,72.1499000330702,75.0640285887553,71.8262266511571,45.2398440543811,81.9106572229132,78.0791532980918,55.5067961282148,55.8446462747469,52.9082511575547
BB_N22,48.1185841533777,41.3508313704515,37.6887394629298,55.2677946891525,50.682378575716,52.9318419665486,43.2538725171818,68.1095056312182,76.5358722865741,42.4427702938656,86.0115553626506,54.997155563956,69.403691820526,53.7162543176272,82.3708532552517,64.665640303678
BB_N23,0,0,9.42218486573244,0,0,0,5.08869088437433,2.88599600132281,0,6.52965696828701,4.46813274611172,1.17015224604162,0,3.58108362117515,1.39611615686867,2.35147782922465
BB_N24,19.5481748123097,13.7836104568172,16.1523169126842,16.7777233877784,9.70513632300946,18.9440276511858,11.8736120635401,23.0879680105825,17.6621243738248,16.3241424207175,15.079948018127,2.34030449208323,21.6886536939144,17.9054181058757,11.1689292549494,12.9331280607356
BB_N25,2.25555863218958,0,4.03807922817105,0,0,0.557177283858407,1.69623029479144,4.61759360211649,1.47184369781873,0,10.0532986787514,1.17015224604162,11.5672819700877,7.16216724235029,2.79223231373735,2.35147782922465
BB_N26,14.285204670534,12.8647030930294,22.8824489596359,9.86924905163438,31.2721059296971,12.8150775287434,13.5698423583315,19.6247728089951,17.6621243738248,8.16207121035876,18.4310475777108,7.0209134762497,31.8100254177411,10.7432508635254,8.37669694121204,12.9331280607356
BB_N27,466.900636863243,455.31859875686,476.493348924184,416.482309978971,474.473331347129,503.131087324141,505.47662784785,552.95683385345,367.960924454683,430.957359906943,430.057776813253,449.338462479981,396.179407475503,392.128656518679,470.491144864743,417.387314687376
BB_N28,120.296460383444,134.619928794914,146.716878623548,176.659558024255,294.389135131287,215.070431569345,293.447840998919,265.511632121698,176.621243738248,213.8462657114,196.039324235652,179.033293644367,253.034293095668,184.42580649052,268.054302118785,183.415270679523
BB_N29,27.8185564636715,33.5401187782551,53.841056375614,20.7254230084322,17.2535756853501,42.9026508570973,50.0387936963475,57.1427208261916,79.4795596822115,48.9724272621526,89.3626549222344,52.6568510718728,33.2559356640021,60.8784215599775,60.0329947453529,39.9751230968191
BB_N30,236.833656379906,237.997007221043,215.364225502456,221.07117875661,195.181074940523,187.211567376425,251.042083629133,227.993684104502,217.832867277172,290.569735088772,279.816813225246,269.135016589572,542.21634234786,606.993673789187,625.460038277166,542.015639636283
BB_N31,226.307716096354,199.862351623849,168.253301173794,167.777233877784,127.245120679457,130.936661706726,143.331459909877,172.005361678839,181.036774831704,235.067650858332,192.688224676068,150.949639739369,280.506587774626,290.067773315187,254.093140550099,291.583250823857
BB_N32,222.548451709372,200.321805305743,262.475149831118,149.025660679679,176.849150774839,159.909880467363,190.825908164037,151.226190469315,164.846494155698,145.284867544386,190.454158303012,194.245272842908,299.303420976019,290.067773315187,248.508675922624,159.900492387276
BB_N33,142.100193827943,154.835890798246,100.951980704276,98.6924905163438,62.5442118593943,119.235938745699,91.5964359187379,126.406624857939,107.444589940767,62.0317411987266,87.1285885491785,81.9106572229132,88.2005250219185,93.1081741505538,117.273757176969,132.858497351193
BB_N34,209.015099916234,108.431068926962,104.990059932447,99.6794154215072,46.3689846543785,115.892875042549,101.773817687486,110.245047250531,110.388277336405,97.9448545243051,77.0752898704271,102.973397651662,89.6464352681795,136.081177604656,132.631034902524,112.870935802783
BB_N35,60.9000830691186,44.5670071437088,83.4536373822016,13.8169486722881,143.420347884473,6.68612740630088,58.5199451703047,84.8482824388905,64.7611227040242,73.4586408932289,117.847001178697,44.4657853495815,138.807383641052,57.2973379388024,79.5786209415144,96.4105909982108
BB_N36,21.8037334444993,7.81071259219639,18.8443697314649,13.8169486722881,21.5669696066877,6.12895012244247,14.4179575057273,28.2827608129635,14.7184369781873,32.648284841435,40.2131947150055,10.5313702143746,37.5936664027849,21.4865017270509,15.3572777255554,18.8118226337972
BB_N37,18.0444690575166,10.1079810016659,20.1903961408552,5.92154943098063,9.70513632300946,9.47201382559291,1.69623029479144,24.2423664111116,20.6058117694622,4.89724272621526,55.2931427331325,11.7015224604162,34.701845910263,17.9054181058757,32.1106716079795,34.0964285237575
BB_N38,274.426300249732,282.564014364752,261.129123421728,309.89442022132,354.776650030012,234.571636504389,301.080877325481,275.324018526196,257.572647118278,319.953191446063,314.444842007612,321.791867661445,500.284945206292,517.466583259809,476.075609492218,413.860097943539
